Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1767496825,10,POST,/predict/text?resume_text=Experienced+Python+DevOps+Engineer+Terraform+AWS+FastAPI,1.300000,0.000000,260,260,260,260,260,260,260,260,260,260,260,25,0,260.0,303.55730571999396,254.9455620000458,779.7451969999543,95.96
1767496825,10,POST,/predict/text?resume_text=Senior+ML+Engineer+Resume+Screening+Scikit-learn+FastAPI,1.200000,0.000000,260,260,260,260,270,290,290,290,290,290,290,25,0,260.0,353.31946148000264,254.853388000015,820.3858969999942,92.84
1767496825,10,,Aggregated,4.300000,0.000000,260,260,260,260,260,260,290,290,290,290,290,91,0,260.0,289.04423765934143,210.57600300002832,820.3858969999942,78.25274725274726
1767496826,10,GET,/health,1.400000,0.000000,210,210,210,210,210,210,210,210,210,210,210,26,0,210.57600300002832,229.1245626538534,210.57600300002832,602.126501999976,37.0
1767496826,10,POST,/predict/text?resume_text=DevOps+Architect+Kubernetes+Docker+AWS+GCP+Terraform+Ansible,0.400000,0.000000,260,260,260,260,320,320,320,320,320,320,320,17,0,260.0,264.54642617647005,254.68057500000896,318.740852000019,95.94117647058823
1767496826,10,POST,/predict/text?resume_text=Experienced+Python+DevOps+Engineer+Terraform+AWS+FastAPI,1.300000,0.000000,260,260,260,260,260,330,330,330,330,330,330,27,0,260.0,302.82731507406874,254.9455620000458,779.7451969999543,95.96296296296296
1767496826,10,POST,/predict/text?resume_text=Senior+ML+Engineer+Resume+Screening+Scikit-learn+FastAPI,1.200000,0.000000,260,260,260,260,270,290,290,290,290,290,290,25,0,260.0,353.31946148000264,254.853388000015,820.3858969999942,92.84
1767496826,10,,Aggregated,4.300000,0.000000,260,260,260,260,270,320,330,330,330,330,330,95,0,260.0,289.0931780842117,210.57600300002832,820.3858969999942,79.0
1767496827,10,GET,/health,1.200000,0.000000,210,210,210,210,210,210,210,210,210,210,210,28,0,210.57600300002832,227.91830928572264,210.57600300002832,602.126501999976,37.0
1767496827,10,POST,/predict/text?resume_text=DevOps+Architect+Kubernetes+Docker+AWS+GCP+Terraform+Ansible,0.500000,0.000000,260,260,270,270,320,320,320,320,320,320,320,18,0,260.0,264.9572275555525,254.68057500000896,318.740852000019,95.94444444444444
1767496827,10,POST,/predict/text?resume_text=Experienced+Python+DevOps+Engineer+Terraform+AWS+FastAPI,1.500000,0.000000,260,260,260,260,260,330,330,330,330,330,330,28,0,260.0,301.2748868214235,254.9455620000458,779.7451969999543,95.96428571428571
1767496827,10,POST,/predict/text?resume_text=Senior+ML+Engineer+Resume+Screening+Scikit-learn+FastAPI,1.100000,0.000000,260,260,260,260,270,290,290,290,290,290,290,26,0,260.0,349.82597434615695,254.853388000015,820.3858969999942,92.84615384615384
1767496827,10,,Aggregated,4.300000,0.000000,260,260,260,260,270,290,330,330,330,330,330,100,0,260.0,286.82114920000123,210.57600300002832,820.3858969999942,78.64
1767496828,10,GET,/health,1.100000,0.000000,210,210,210,210,210,210,210,210,210,210,210,28,0,210.57600300002832,227.91830928572264,210.57600300002832,602.126501999976,37.0
1767496828,10,POST,/predict/text?resume_text=DevOps+Architect+Kubernetes+Docker+AWS+GCP+Terraform+Ansible,0.800000,0.000000,260,260,260,270,320,320,320,320,320,320,320,20,0,260.0,264.2032567000001,254.68057500000896,318.740852000019,95.95
1767496828,10,POST,/predict/text?resume_text=Experienced+Python+DevOps+Engineer+Terraform+AWS+FastAPI,1.500000,0.000000,260,260,260,260,260,330,330,330,330,330,330,29,0,260.0,299.83978241378685,254.9455620000458,779.7451969999543,95.96551724137932
1767496828,10,POST,/predict/text?resume_text=Senior+ML+Engineer+Resume+Screening+Scikit-learn+FastAPI,1.100000,0.000000,260,260,260,260,270,290,290,290,290,290,290,29,0,260.0,340.2655359310352,254.853388000015,820.3858969999942,92.86206896551724
1767496828,10,,Aggregated,4.500000,0.000000,260,260,260,260,270,290,330,330,330,330,330,106,0,260.0,285.1776606226423,210.57600300002832,820.3858969999942,79.5377358490566
1767496829,10,GET,/health,1.200000,0.000000,210,210,210,210,260,260,260,260,260,260,260,29,0,210.57600300002832,228.93232920690397,210.57600300002832,602.126501999976,37.0
1767496829,10,POST,/predict/text?resume_text=DevOps+Architect+Kubernetes+Docker+AWS+GCP+Terraform+Ansible,0.700000,0.000000,260,260,260,270,320,320,320,320,320,320,320,22,0,260.0,263.536644863636,254.68057500000896,318.740852000019,95.95454545454545
1767496829,10,POST,/predict/text?resume_text=Experienced+Python+DevOps+Engineer+Terraform+AWS+FastAPI,1.400000,0.000000,260,260,260,260,260,330,330,330,330,330,330,29,0,260.0,299.83978241378685,254.9455620000458,779.7451969999543,95.96551724137932
1767496829,10,POST,/predict/text?resume_text=Senior+ML+Engineer+Resume+Screening+Scikit-learn+FastAPI,1.000000,0.000000,260,260,260,260,270,290,290,290,290,290,290,29,0,260.0,340.2655359310352,254.853388000015,820.3858969999942,92.86206896551724
1767496829,10,,Aggregated,4.300000,0.000000,260,260,260,260,270,290,330,330,330,330,330,109,0,260.0,284.40273363302805,210.57600300002832,820.3858969999942,79.44954128440367
1767496830,10,GET,/health,1.100000,0.000000,210,210,210,210,210,260,260,260,260,260,260,31,0,210.57600300002832,227.8327730967821,210.57600300002832,602.126501999976,37.0
1767496830,10,POST,/predict/text?resume_text=DevOps+Architect+Kubernetes+Docker+AWS+GCP+Terraform+Ansible,0.800000,0.000000,260,260,260,260,270,320,320,320,320,320,320,24,0,260.0,262.940805625,254.68057500000896,318.740852000019,95.95833333333333
1767496830,10,POST,/predict/text?resume_text=Experienced+Python+DevOps+Engineer+Terraform+AWS+FastAPI,1.300000,0.000000,260,260,260,260,260,330,330,330,330,330,330,31,0,260.0,297.0980795806377,254.9455620000458,779.7451969999543,95.96774193548387
1767496830,10,POST,/predict/text?resume_text=Senior+ML+Engineer+Resume+Screening+Scikit-learn+FastAPI,1.100000,0.000000,260,260,260,270,290,290,290,290,290,290,290,29,0,260.0,340.2655359310352,254.853388000015,820.3858969999942,92.86206896551724
